stationName,stationLatitude,stationLongitude,station_no,addr1,addr2,x,y
502. 뚝섬유원지역 1번출구 앞,37.53186035,127.0671921,502, 자양3동, 광진구,61,126
505. 자양사거리 광진아크로텔 앞,37.53701019,127.0822449,505, 자양1동, 광진구,62,126
506. 금호 어울림 아파트 앞,37.54906082,127.0577927,506, 송정동, 성동구,61,126
508. 성수아카데미타워 앞,37.54516602,127.0575104,508, 성수2가3동, 성동구,61,126
510. 뚝도아리수정수센터 버스정류소 옆,37.54122162,127.0438004,510, 성수1가1동, 성동구,61,126
511. 서울숲역 5번 출구 옆,37.54458237,127.0446091,511, 성수1가1동, 성동구,61,126
512. 뚝섬역 1번 출구 옆,37.5485611,127.0450058,512, 성수1가2동, 성동구,61,126
513. 뚝섬역 5번 출구 정류소 옆,37.54630661,127.0498047,513, 성수1가2동, 성동구,61,126
514. 성수사거리 버스정류장 앞,37.54257965,127.0633087,514, 성수2가3동, 성동구,61,126
515. 광양중학교 앞,37.53023529,127.0868301,515, 자양2동, 광진구,62,126
516. 광진메디칼 앞,37.54840469,127.0693665,516, 군자동, 광진구,61,126
518. 청계천 박물관 앞,37.57152557,127.0353546,518, 마장동, 성동구,61,127
519. 양지사거리,37.56699371,127.0299149,519, 왕십리도선동, 성동구,61,127
520. 상왕십리역 4번 출구 앞,37.56385803,127.0303192,520, 왕십리도선동, 성동구,61,127
521. 왕십리역 11번 출구 앞,37.56144714,127.0349197,521, 행당1동, 성동구,61,127
522. 금호역 1번출구 앞,37.5486412,127.0164261,522, 금호2·3가동, 성동구,60,126
523. 옥수동성당 옆,37.54366302,127.014061,523, 옥수동, 성동구,60,126
524. 래미안금호하이리버 아파트 102동 옆,37.55220032,127.0250549,524, 금호1가동, 성동구,61,126
525. 한양대병원사거리,37.55805206,127.0403519,525, 사근동, 성동구,61,127
526. 용답토속공원 앞,37.56351089,127.0567246,526, 용답동, 성동구,61,127
529. 장한평역 8번 출구 앞,37.56137085,127.0636597,529, 용답동, 성동구,61,127
530. 청계벽산아파트 앞,37.56874847,127.0304031,530, 왕십리도선동, 성동구,61,127
533. 금남시장 교차로,37.54814911,127.0210877,533, 금호4가동, 성동구,61,126
534. 금호사거리,37.54863358,127.0257263,534, 금호2·3가동, 성동구,61,126
535. 응봉삼거리,37.5539856,127.0335922,535, 응봉동, 성동구,61,126
536. 행당역 2번출구 앞,37.55735016,127.029213,536, 행당2동, 성동구,61,127
537. 한양대후문역 부근,37.56035614,127.0413971,537, 사근동, 성동구,61,127
538. 답십리역 8번출구 앞,37.56764984,127.0511551,538, 용답동, 성동구,61,127
539. 군자교교차로,37.55979538,127.0742035,539, 중곡1동, 광진구,61,127
540. 군자역 7번출구 베스트샵 앞,37.55603027,127.0786438,540, 군자동, 광진구,62,127
542. 강변역 4번출구 뒤,37.53582382,127.094162,542, 구의3동, 광진구,62,126
543. 구의공원(테크노마트 앞),37.53596878,127.0946732,543, 구의3동, 광진구,62,126
544. 광남중학교,37.54072952,127.1029053,544, 광장동, 광진구,62,126
546. 잠실대교북단 교차로,37.53247833,127.0850906,546, 자양1동, 광진구,62,126
548. 자양나들목,37.5297699,127.0748596,548, 자양2동, 광진구,61,126
549. 아차산역 3번출구,37.55122375,127.0897064,549, 구의2동, 광진구,62,126
550. 서울시설공단 앞,37.57164001,127.0356598,550, 왕십리도선동, 성동구,61,127
551. 구의삼성쉐르빌 앞,37.54006195,127.0944977,551, 구의3동, 광진구,62,126
552. 대림아크로리버 앞,37.53657913,127.0929718,552, 구의3동, 광진구,62,126
553. 중곡 성원아파트 앞,37.57125473,127.0798035,553, 중곡3동, 광진구,62,127
555. 구의3동주민센터,37.53784943,127.0921707,555, 구의3동, 광진구,62,126
556. 달맞이공원,37.54205322,127.020401,556, 금호4가동, 성동구,61,126
557. 도선동 주민센터 앞,37.56764221,127.0256958,557, 왕십리도선동, 성동구,61,127
558. 성동광진 교육지원청 앞,37.56460571,127.0365219,558, 행당1동, 성동구,61,127
559. 왕십리역 4번 출구 건너편,37.56109619,127.0367966,559, 행당1동, 성동구,61,127
560. 비전교회 앞,37.55120468,127.0689316,560, 송정동, 성동구,61,126
561. 서울숲역 2번출구 앞,37.54281616,127.0446701,561, 성수1가1동, 성동구,61,126
562. 군자지하보도 앞,37.55924606,127.07341,562, 송정동, 성동구,61,127
563. 성동세무서 건너편,37.5479126,127.0627518,563, 성수2가3동, 성동구,61,126
564. 금호역 3번출구,37.54792786,127.0155716,564, 금호2·3가동, 성동구,60,126
565. 옥수역 3번출구,37.54136658,127.0177612,565, 옥수동, 성동구,60,126
567. 성수역 2번출구 앞,37.54459,127.0570831,567, 성수2가3동, 성동구,61,126
568. 청계8가 사거리 B,37.57110214,127.0235596,568, 왕십리도선동, 성동구,61,127
569. 응봉현대아파트 정류소,37.54958344,127.0302429,569, 응봉동, 성동구,61,126
571. 세종대학교 대양AI센터,37.55039597,127.0758591,571, 군자동, 광진구,61,126
573. 구의문주차장 앞,37.54523087,127.0847321,573, 구의2동, 광진구,62,126
575. 대원중고교 입구(대하빌딩),37.56429291,127.086937,575, 중곡4동, 광진구,62,127
576. 광나루역 3번 출구,37.54483032,127.1042633,576, 광장동, 광진구,62,126
577. 광진청소년수련관,37.54654694,127.1061325,577, 광장동, 광진구,62,126
578. 성동세무서 부근,37.54829025,127.0624619,578, 송정동, 성동구,61,126
579. 마장역 4번출구,37.56520462,127.0418472,579, 마장동, 성동구,61,127
582. 경일중학교 앞,37.54317856,127.0490799,582, 성수1가1동, 성동구,61,126
583. 청계천 생태교실 앞,37.56797028,127.0468903,583, 마장동, 성동구,61,127
584. 광진광장 교통섬,37.54782867,127.0726318,584, 송정동, 광진구,61,126
585. 성수2가1동 공영주차장 인근,37.53680801,127.0554886,585, 성수2가1동, 성동구,61,126
586. 마장동 주민센터,37.56594086,127.0453949,586, 마장동, 성동구,61,127
587. 유니베라 앞,37.54541779,127.0526428,587, 성수2가3동, 성동구,61,126
588. 뚝섬 유원지역,37.53268814,127.0674973,588, 자양3동, 광진구,61,126
589. 성수역3번출구,37.54415894,127.0566559,589, 성수2가3동, 성동구,61,126
590. 건국대학교 (입학정보관),37.53989029,127.0733643,590, 화양동, 광진구,61,126
591. 건국대학교 (행정관),37.54277802,127.0753708,591, 화양동, 광진구,61,126
592. 건국대학교 학생회관,37.54191208,127.0776367,592, 화양동, 광진구,62,126
593.자양중앙나들목,37.52845383,127.0780335,593, 자양2동, 광진구,62,126
594. 중랑물재생센터(서울새활용플라자),37.55830383,127.0580597,594, 용답동, 성동구,61,127
600. 휘경2동 주민센터,37.58991241,127.0686798,600, 휘경2동, 동대문구,61,127
601. 용신동주민센터,37.57594681,127.0373612,601, 용신동, 동대문구,61,127
602. 장안동 사거리,37.57217407,127.0713882,602, 장안1동, 동대문구,61,127
605. 신설동역8번출구,37.57419968,127.0264969,605, 용신동, 동대문구,61,127
606. 휘경공고앞,37.58462524,127.0702896,606, 휘경2동, 동대문구,61,127
607. 신이문역 2번출구,37.60271072,127.0678635,607,이문1동, 동대문구,61,128
608. 전농삼성아파트,37.58131027,127.0553436,608, 전농2동, 동대문구,61,127
609. 제기2교,37.58774567,127.037384,609, 청량리동, 동대문구,61,127
610. 동대문중 교차로,37.57308578,127.0521622,610, 답십리1동, 동대문구,61,127
612. 시립동부병원 앞 사거리,37.57366562,127.0308151,612, 용신동, 동대문구,61,127
613. 신설동역 10번출구 앞,37.57527161,127.023468,613, 용신동, 동대문구,61,127
614. 용두동 사거리,37.57768631,127.0310135,614, 용신동, 동대문구,61,127
615. 용두동 래미안허브리츠아파트 앞,37.57638168,127.0351105,615, 용신동, 동대문구,61,127
616. 서울시립대 정문 앞 A,37.58256149,127.0543671,616, 전농2동, 동대문구,61,127
617. 청솔우성아파트 앞,37.57420349,127.0576935,617, 답십리2동, 동대문구,61,127
621. 전농초등학교 건너편,37.57489014,127.0535355,621, 전농1동, 동대문구,61,127
622. 전농사거리 교통섬,37.57779312,127.0578308,622, 전농2동, 동대문구,61,127
623. 서울시립대 정문 앞 B,37.58369827,127.0538559,623, 전농2동, 동대문구,61,127
624. 전농동 동아아파트 앞,37.57418823,127.0458908,624, 전농1동, 동대문구,61,127
626. 군자교 서측 녹지대,37.56115341,127.0709686,626, 장안1동, 동대문구,61,127
627. 장안동삼거리 교통섬,37.57863235,127.071907,627, 장안2동, 동대문구,61,127
628. 휘봉고등학교 앞,37.58681488,127.067543,628, 휘경2동, 동대문구,61,127
630. 동대문구 보건소,37.57485199,127.0403061,630, 용신동, 동대문구,61,127
631. 답십리역 1번출구,37.5681839,127.0512772,631, 답십리1동, 동대문구,61,127
633. 청량리 기업은행 앞,37.58040619,127.0448227,633, 청량리동, 동대문구,61,127
634. 외국어대 정문 앞,37.59601974,127.0598297,634, 이문2동, 동대문구,61,127
635. 시조사 앞,37.58751678,127.0527725,635, 회기동, 동대문구,61,127
636. 세종대왕기념관 교차로,37.59090042,127.0425873,636, 청량리동, 동대문구,61,127
637. KAIST 경영대학 앞,37.59161377,127.0457916,637, 청량리동, 동대문구,61,127
638. 서울시립대 정보기술관,37.58300781,127.0609741,638, 전농2동, 동대문구,61,127
639. 서울시립대 후문,37.58512497,127.0609512,639, 전농2동, 동대문구,61,127
640. 동대문경찰서 교차로,37.58255005,127.0446014,640, 청량리동, 동대문구,61,127
641. 용두역 4번출구,37.57375336,127.0385361,641, 용신동, 동대문구,61,127
642. 신답역 사거리,37.57035446,127.0484314,642, 답십리1동, 동대문구,61,127
643. 동대문구민체육센터 (육교아래),37.56697083,127.074295,643, 장안1동, 동대문구,61,127
646. 장한평역 1번출구,37.56196594,127.0645065,646, 장안1동, 동대문구,61,127
648. 장안동위더스빌옆,37.56669998,127.0624237,648, 장안1동, 동대문구,61,127
650. 중랑교사거리,37.59153366,127.0677414,650, 휘경2동, 동대문구,61,127
652. 답십리 래미안엘파인아파트 입구,37.57653046,127.0659409,652, 답십리2동, 동대문구,61,127
654. 전농동 텃골공원,37.57762146,127.0521088,654, 전농1동, 동대문구,61,127
656. 영휘원 교차로,37.58723831,127.0431366,656, 청량리동, 동대문구,61,127
657. 동대문롯데캐슬아파트 앞,37.57573318,127.0484772,657, 전농1동, 동대문구,61,127
659. 제기동역 1번출구,37.57835007,127.0333862,659, 제기동, 동대문구,61,127
660. 동의보감타워,37.57799911,127.0376282,660, 용신동, 동대문구,61,127
661. 경희대학교 청운관,37.59460068,127.0519714,661, 회기동, 동대문구,61,127
663. 외대앞역 3번출구,37.59489059,127.0630264,663, 휘경1동, 동대문구,61,127
664. 서울시립대 건설공학관,37.58412933,127.0579376,664, 전농2동, 동대문구,61,127
665.이문동 쌍용아파트 정문,37.59960556,127.0686417,665, 이문1동, 동대문구,61,127
666.이문대성유니드아파트 앞,37.60362244,127.0708313,666, 이문1동, 동대문구,61,128
667.청량차도 육교 밑,37.58670807,127.0468826,667, 청량리동, 동대문구,61,127
668.서울축산농협(장안지점),37.56787109,127.068718,668, 장안1동, 동대문구,61,127
669.청계한신휴플러스앞 삼거리,37.57214737,127.0446091,669, 답십리1동, 동대문구,61,127
670.삼육서울병원 버스정류장,37.58968735,127.061409,670, 휘경2동, 동대문구,61,127
671.대광빌딩,37.57734299,127.0233765,671, 용신동, 동대문구,61,127
672.대광고등학교,37.57875061,127.024025,672, 용신동, 동대문구,61,127
673.안암골벽산아파트(후문),37.58407974,127.0310364,673, 안암동, 성북구,61,127
674.고대앞사거리 교통섬,37.58655167,127.0331421,674, 안암동, 동대문구,61,127
676.FITI시험연구원 앞,37.58143234,127.0354767,676, 제기동, 동대문구,61,127
678.장안힐스테이트(아) 앞,37.57655716,127.0743103,678, 장안2동, 동대문구,61,127
679.전농SK아파트 앞,37.57787704,127.0616837,679, 전농2동, 동대문구,61,127
680.꿈마루어린이도서관 앞,37.59238434,127.0574112,680, 이문2동, 동대문구,61,127
681.서울특별시 동부교육지원청(육교),37.5798378,127.0563736,681, 전농2동, 동대문구,61,127
700. KB국민은행 염창역 지점 앞,37.5468483,126.8727722,700, 목2동, 양천구,58,126
701. 목동사거리 부근,37.53280258,126.8639298,701, 목4동, 양천구,58,126
702. 목4동주민센터 옆,37.53254318,126.8687286,702, 목4동, 양천구,58,126
703. 오목교역 7번출구 앞,37.52362823,126.8752441,703, 목1동, 양천구,58,126
704. 남부법원검찰청 교차로,37.52325439,126.8649063,704, 신정4동, 양천구,58,126
706. 신정네거리역,37.5218811,126.8517532,706,신월2동, 양천구,58,126
708. 서울출입국관리사무소 앞,37.51897049,126.8699646,708, 신정2동, 양천구,58,126
709. 신정3동 현장민원실 앞,37.51158524,126.8415604,709, 신정3동, 양천구,57,125
710. 금옥여고보도육교,37.50971222,126.8441696,710, 신정3동, 양천구,58,125
711. 신일해피트리아파트 앞,37.51705933,126.8484879,711, 신정3동, 양천구,58,126
712. 강월초교입구 사거리,37.51699829,126.8383179,712, 신월7동, 양천구,57,126
713. 양서중학교 옆,37.53304672,126.8299561,713, 신월1동, 양천구,57,126
714. 한국SGI 양천문화회관 앞,37.532547,126.8308029,714, 신월1동, 양천구,57,126
716.신정6동 주민센터 인근,37.51731873,126.8643189,716, 신정6동, 양천구,58,126
719. 홍익병원앞 교차로,37.5303688,126.8642578,719, 목4동, 양천구,58,126
720. 서울강월초등학교 앞,37.5161972,126.8348999,720, 신월7동, 양천구,57,126
722. 경서농협 버스정류장(우리은행신정동지점방향),37.52151108,126.8573837,722, 신정1동, 양천구,58,126
723. SBS방송국,37.52916336,126.8727493,723, 목1동, 양천구,58,126
724. 계남공원 입구 주출입구 좌측,37.51059723,126.8573227,724, 신정3동, 양천구,58,125
725. 양강중학교앞 교차로,37.52433395,126.8505478,725, 신월2동, 양천구,58,126
726. 목동3단지 시내버스정류장,37.5343895,126.8695984,726, 목5동, 양천구,58,126
729. 서부식자재마트 건너편,37.51037979,126.8667984,729, 신정7동, 양천구,58,125
731. 서울시 도로환경관리센터,37.5298996,126.8765411,731, 목1동, 양천구,58,126
732. 신월중학교,37.53955078,126.8283005,732, 신월5동, 양천구,57,126
733. 신정이펜하우스314동,37.51409912,126.8310013,733, 신정3동, 양천구,57,126
734. 신트리공원 입구,37.51395035,126.8560562,734, 신정1동, 양천구,58,126
735. 영도초등학교,37.53637695,126.8715134,735, 목5동, 양천구,58,126
736. 오솔길공원,37.52219009,126.8367004,736, 신월7동, 양천구,57,126
737. 장수공원,37.52256012,126.8494797,737, 신정3동, 양천구,58,126
739. 신월사거리,37.53620148,126.8277969,739, 신월5동, 양천구,57,126
740. 으뜸공원,37.53636932,126.8317108,740,신월5동, 양천구,57,126
741. 화곡로 입구 교차로,37.53952026,126.8254013,741, 신월3동, 양천구,57,126
742. 등촌역 5번 출구 뒤,37.55073166,126.8645783,742, 목3동, 양천구,58,126
743. 현대6차아파트 101동 옆,37.50889969,126.8426819,743, 신정3동, 양천구,57,125
744. 신목동역 2번 출구,37.54384232,126.8825455,744, 목5동, 양천구,58,126
745. 강서초등학교,37.52228165,126.8396988,745, 신월4동, 양천구,57,126
746. 목동2단지 상가,37.53650284,126.8777466,746, 목5동, 양천구,58,126
747. 목동3단지 상가,37.53458023,126.8756485,747, 목5동, 양천구,58,126
748. 목동운동장,37.53025055,126.879303,748, 목1동, 양천구,58,126
749. 이대목동병원보도육교,37.53722763,126.8866119,749, 목5동, 양천구,58,126
750. 연의근린공원 건너편,37.51215744,126.8356247,750, 신정3동, 양천구,57,126
